GeneID	chr_target	start_target	end_target	chr_query	start_query	end_query
ENSG00000127743	chr5	149351324	149424202	NC_071392_1	129238541	149242835
ENSG00000113712	chr5	149472982	149571471	NC_071392_1	129328647	149361510
ENSG00000183111	chr5	149531947	149654968	NC_071392_1	129390830	149414294
ENSG00000155846	chr5	149710298	149875022	NC_071392_1	129478963	149578286
ENSG00000132915	chr5	149837953	149964793	NC_071392_1	129588878	149639385
ENSG00000155850	chr5	149940758	150013455	NC_071392_1	129656306	149659744
ENSG00000164296	chr5	149973118	150020654	NC_071392_1	129669945	149671442
ENSG00000113716	chr5	149980046	150073142	NC_071392_1	129673996	149718424
ENSG00000182578	chr5	150033291	150133372	NC_071392_1	129720322	149746089
ENSG00000113721	chr5	150093839	150175872	NC_071392_1	129766569	149784965
ENSG00000113722	chr5	150146778	150204558	NC_071392_1	129810798	149825913
ENSG00000011083	chr5	150170062	150242788	NC_071392_1	129836916	149856003
ENSG00000070808	chr5	150199491	150310093	NC_071392_1	129855547	149916310
ENSG00000183876	chr5	150276343	150359307	NC_071392_1	129923774	149928816
ENSG00000070814	chr5	150337629	150420308	NC_071392_1	129974883	150009015
ENSG00000019582	chr5	150380041	150432969	NC_071392_1	130012269	150019674
ENSG00000164587	chr5	150422635	150469739	NC_071392_1	130034102	150037242
ENSG00000070614	chr5	150465818	150578211	NC_071392_1	130091538	150114952
ENSG00000171992	chr5	150581080	150679207	NC_071392_1	130164118	150198331
ENSG00000164591	chr5	150640882	150699368	NC_071392_1	130203847	150213336
ENSG00000086589	chr5	150670792	150721077	NC_071392_1	130220953	150229313
ENSG00000132912	chr5	150688440	150779095	NC_071392_1	130237263	150264253
ENSG00000256235	chr5	150758757	150816734	NC_071392_1	130290263	150290445
ENSG00000237693	chr5	150826523	150920736		0	0
ENSG00000145908	chr5	150874392	150924983	NC_071392_1	130312640	150315805
ENSG00000211445	chr5	151000438	151048992	NC_071392_1	130350080	150357059
ENSG00000145901	chr5	151009945	151113577	NC_071392_1	130358981	150384005
ENSG00000197043	chr5	151080706	151177785	NC_071392_1	130415187	150446329
ENSG00000198624	chr5	151161052	151244093	NC_071392_1	130484210	150496849
ENSG00000196743	chr5	151192150	151290440	NC_071392_1	130534838	150537256
ENSG00000186335	chr5	151294972	151367590	NC_071392_1	130570898	150591107
ENSG00000123643	chr5	151417046	151512379	NC_071392_1	130613509	150642932
ENSG00000086570	chr5	151484092	151611331	NC_071392_1	130656472	150706570
ENSG00000113140	chr5	151641096	151706975	NC_071392_1	130785915	150796834
ENSG00000177556	chr5	151722316	151792532	NC_071392_1	130846624	150849290
ENSG00000145907	chr5	151751045	151832911	NC_071392_1	130881545	150898077
ENSG00000145888	chr5	151802513	151944851	NC_071392_1	130918420	150986550
ENSG00000132911	chr5	152371546	152453368	NC_071392_1	131318307	151330768
ENSG00000155511	chr5	153469615	153833869	NC_071392_1	131999491	152274028
ENSG00000055147	chr5	153970148	154058936	NC_071392_1	132411108	152434979
ENSG00000037749	chr5	154018959	154240478	NC_071392_1	132448592	152452780
ENSG00000164574	chr5	154170730	154440984	NC_071392_1	132547391	152731411
ENSG00000164576	chr5	154425997	154481053	NC_071392_1	132746580	152753823
ENSG00000113196	chr5	154454972	154498227	NC_071392_1	132771612	152773892
ENSG00000155506	chr5	154692843	154837605	NC_071392_1	132909222	152983875
ENSG00000170271	chr5	154798492	154879252	NC_071392_1	132989914	153000580
ENSG00000155508	chr5	154837553	154896792	NC_071392_1	133028825	153037386
ENSG00000082516	chr5	154867411	154958211	NC_071392_1	133042362	153078497
ENSG00000082515	chr5	154921073	154989411	NC_071392_1	133091141	153105236
ENSG00000170624	chr5	155850344	156787788	NC_071392_1	134050885	154393462
ENSG00000145850	chr5	156899292	156983226	NC_071392_1	134517849	154525840
ENSG00000113249	chr5	157009413	157079119	NC_071387_1	2151019	22151357
ENSG00000135077	chr5	157065832	157162869	NC_071392_1	134647634	154660688
ENSG00000155868	chr5	157117424	157179019	NC_071392_1	134678048	154678749
ENSG00000113263	chr5	157122933	157275185	NC_071392_1	134712317	154764741
ENSG00000170613	chr5	157141846	157186264	NC_071392_1	134695367	154698119
ENSG00000055163	chr5	157246079	157415595	NC_071392_1	134789746	154876359
ENSG00000285868	chr5	157321596	157480100	NC_071392_1	134836546	154837202
ENSG00000172568	chr5	157321598	157365677	NC_071392_1	134836546	154837202
ENSG00000135074	chr5	157375534	157595775	NC_071392_1	134911062	154946413
ENSG00000172548	chr5	157440213	157494722	NC_071392_1	134896164	154904246
ENSG00000039600	chr5	157605679	157691480	NC_071392_1	135012397	155030968
ENSG00000187658	chr5	157651533	157700158	NC_071393_1	5084110	25089993
ENSG00000113272	chr5	157711420	157761449	NC_071392_1	135042370	155048358
ENSG00000155858	chr5	157723712	157780709	NC_071392_1	135051401	155060194
ENSG00000113282	chr5	157765743	157879145	NC_071392_1	135086370	155136918
ENSG00000164330	chr5	158675916	159119916	NC_071392_1	135756060	156133333
ENSG00000145860	chr5	159137409	159230053	NC_071392_1	136170658	156223972
ENSG00000164332	chr5	159243290	159306036	NC_071392_1	136245362	156260557
ENSG00000113302	chr5	159294780	159350487	NC_071392_1	136272933	156281587
ENSG00000170214	chr5	159845080	159993012	NC_071392_1	136659938	156698307
ENSG00000113312	chr5	159989113	160085543	NC_071392_1	136721985	156755390
ENSG00000170234	chr5	160041801	160139450	NC_071392_1	136776460	156797134
ENSG00000170231	chr5	160167367	160258735	NC_071392_1	136856059	156859553
ENSG00000135083	chr5	160229083	160365396	NC_071392_1	136867860	156914529
ENSG00000145861	chr5	160327754	160390641	NC_071392_1	136935381	156939383
ENSG00000221886	chr5	160373148	160420054	NC_071392_1	136961676	156963460
ENSG00000164609	chr5	160381641	160441711	NC_071392_1	136969342	156979658
ENSG00000164611	chr5	160401855	160448739	NC_071392_1	136985455	156992150
ENSG00000118322	chr5	160543120	160872214	NC_071392_1	137105260	157189079
ENSG00000145864	chr5	161268429	161569044	NC_071392_1	137507784	157684839
ENSG00000145863	chr5	161527063	161722593	NC_071392_1	137755431	157769616
ENSG00000022355	chr5	161827063	161919981	NC_071392_1	137857301	157903064
ENSG00000113327	chr5	161980057	162182977	NC_071392_1	137977381	158051820
ENSG00000113328	chr5	163417569	163466151	NC_071392_1	138634845	158638180
ENSG00000170584	chr5	163426526	163480102	NC_071392_1	138648016	158652804
ENSG00000072571	chr5	163440203	163511941	NC_071392_1	138653427	158674048
ENSG00000038274	chr5	163483114	163539354	NC_071392_1	138688327	158698327
ENSG00000145934	chr5	167264799	168284157	NC_071392_1	141259538	160127860
ENSG00000113645	chr5	168271645	168492303	NC_071392_1	142124965	160127860
ENSG00000113643	chr5	168466451	168539301	NC_071392_1	142247887	160127860
ENSG00000188573	chr5	168509305	168550634	NC_071392_1	142280490	160127860
ENSG00000120137	chr5	168528495	168599368	NC_071392_1	142295188	160127860
ENSG00000184347	chr5	168641733	169321139	NC_071392_1	142314741	160127860
ENSG00000040275	chr5	169563636	169624778	NC_071392_1	143015377	160127860
ENSG00000134516	chr5	169617268	170103382	NC_071392_1	143048541	160127860
ENSG00000204767	chr5	169841303	170000495	NC_071392_1	143219240	160127860
ENSG00000168269	chr5	170085897	170129734	NC_071392_1	143411153	160127860
ENSG00000234511	chr5	170212447	170272575		0	0
ENSG00000043462	chr5	170226233	170317815	NC_071392_1	143490414	160127860
ENSG00000182132	chr5	170333487	170756632	NC_071392_1	143567411	160127860
ENSG00000145936	chr5	170354671	170409634	NC_071392_1	143584792	160127860
ENSG00000094755	chr5	170743350	170834047	NC_071392_1	143825401	160127860
ENSG00000204764	chr5	170841870	171320015	NC_071392_1	143881608	160127860
ENSG00000164438	chr5	171289248	171332139	NC_071392_1	144115385	160127860
ENSG00000181163	chr5	171367116	171431810	NC_071392_1	144149194	160127860
ENSG00000156427	chr5	171399647	171477626	NC_071392_1	144185731	160127860
ENSG00000185662	chr5	171762432	171816126	NC_071392_1	144413245	160127860
ENSG00000072803	chr5	171841549	172026873	NC_071392_1	144471778	160127860
ENSG00000072786	chr5	172022079	172208224	NC_071392_1	144573946	160127860
ENSG00000214360	chr5	172174172	172223454	NC_071392_1	144665410	160127860
ENSG00000168246	chr5	172189646	172303764	NC_071392_1	144676946	160127860
ENSG00000174705	chr5	172305000	172474525	NC_071392_1	144730070	160127860
ENSG00000214357	chr5	172621263	172711540	NC_071392_1	144909963	160127860
ENSG00000120129	chr5	172748096	172791195	NC_071392_1	144971286	160127860
ENSG00000113719	chr5	172814251	172972683	NC_071392_1	145050436	160127860
ENSG00000037241	chr5	172938729	172989771	NC_071392_1	145097363	160127860
ENSG00000037241	chr5	172938729	172989771	NC_071395_1	61253010	81256958
ENSG00000113732	chr5	172963771	173055445	NC_071392_1	145106829	160127860
ENSG00000164463	chr5	173036352	173159284	NC_071392_1	145158607	160127860
ENSG00000113734	chr5	173124442	173184387	NC_071392_1	145186723	160127860
ENSG00000183072	chr5	173212109	173255311	NC_071392_1	145219945	160127860
ENSG00000113739	chr5	173294723	173348447	NC_071392_1	145277527	160127860
ENSG00000145919	chr5	173587145	173636659	NC_071392_1	145439246	160127860
ENSG00000113742	chr5	173868349	173981980	NC_071392_1	145596389	160127860
ENSG00000185056	chr5	173953779	174026140	NC_071392_1	145662893	160127860
ENSG00000170091	chr5	174025706	174263501	NC_071392_1	145685474	160127860
ENSG00000120149	chr5	174704582	174750896	NC_071392_1	145972571	160127860
ENSG00000184845	chr5	175420036	175464182	NC_071392_1	146149866	160127860
ENSG00000164466	chr5	175457062	175549742	NC_071392_1	146172186	160127860
ENSG00000113749	chr5	175638030	175730756	NC_071392_1	146248451	160127860
ENSG00000145920	chr5	175776310	175904021	NC_071392_1	146388254	160127860
ENSG00000051596	chr5	175897873	176054680	NC_071392_1	146438548	160127860
ENSG00000170085	chr5	176218367	176365991	NC_071392_1	146455231	160127860
ENSG00000122203	chr5	176326062	176381807	NC_071392_1	146487217	160127860
ENSG00000175414	chr5	176345487	176421865	NC_071392_1	146502320	160127860
ENSG00000048162	chr5	176363938	176408927	NC_071392_1	146512469	160127860
ENSG00000146066	chr5	176368751	176409761	NC_071396_1	31021763	51022554
ENSG00000175416	chr5	176372501	176436539	NC_071396_1	31025185	51043020
ENSG00000113194	chr5	176427628	176530074	NC_071396_1	31057944	51107184
ENSG00000146083	chr5	176506712	176558025	NC_071396_1	31127989	51130944
ENSG00000074276	chr5	176522511	176615974	NC_071396_1	31153137	51180899
ENSG00000169258	chr5	176575802	176630156	NC_071396_1	31182010	51184988
ENSG00000074317	chr5	176600082	176650556	NC_071396_1	31202270	51209327
ENSG00000175766	chr5	176610618	176666644	NC_071396_1	31225056	51228012
ENSG00000048140	chr5	176627387	176679054	NC_071396_1	31229454	51237656
ENSG00000113763	chr5	176790519	176900898	NC_071396_1	31364269	51415347
ENSG00000160883	chr5	176860869	176919346	NC_071396_1	31416442	51425582
ENSG00000087206	chr5	176885005	177042633	NC_071396_1	31438638	51520585
ENSG00000113761	chr5	177002696	177101189	NC_071396_1	31555496	51583763
ENSG00000160867	chr5	177066905	177118144	NC_071396_1	31609198	51616062
ENSG00000165671	chr5	177113025	177320213	NC_071396_1	31645958	51762837
ENSG00000169228	chr5	177281198	177323744	NC_071396_1	31769028	51770589
ENSG00000213347	chr5	177281461	177332757	NC_071396_1	31774789	51779541
ENSG00000169230	chr5	177283799	177326949	NC_071396_1	31771199	51774227
ENSG00000169223	chr5	177311567	177371668	NC_071396_1	31797775	51808233
ENSG00000169220	chr5	177337924	177392596	NC_071396_1	31812464	51825264
ENSG00000131183	chr5	177359235	177418848	NC_071396_1	31837133	51847482
ENSG00000196570	chr5	177380109	177420661	NC_071396_1	31849575	51849988
ENSG00000131187	chr5	177382141	177429564	NC_071396_1	31851063	51854642
ENSG00000198055	chr5	177383204	177462901	NC_071396_1	31871078	51884794
ENSG00000131188	chr5	177426445	177476286	NC_071396_1	31897463	51898491
ENSG00000113758	chr5	177436608	177494401	NC_071396_1	31899751	51912054
ENSG00000196923	chr5	177463394	177517606	NC_071396_1	31920363	51932660
ENSG00000146094	chr5	177481904	177531274	NC_071396_1	31939950	51944229
ENSG00000183258	chr5	177491577	177536961	NC_071396_1	31946258	51951121
ENSG00000146067	chr5	177499789	177574563	NC_071396_1	31955682	51984570
ENSG00000184840	chr5	177572203	177617242	NC_071396_1	32019465	52022769
ENSG00000027847	chr5	177580132	177630330	NC_071396_1	32026240	52035087
ENSG00000175325	chr5	177972235	178016242	NC_071396_1	30244931	50246326
ENSG00000145911	chr5	178093532	178146081	NC_071396_1	32099675	52102007
ENSG00000145916	chr5	178110996	178170568	NC_071396_1	32115206	52123384
ENSG00000145912	chr5	178129463	178173894	NC_071396_1	32124862	52128273
ENSG00000197451	chr5	178184533	178231163	NC_071396_1	32147621	52152831
ENSG00000175309	chr5	178188471	178252802	NC_071396_1	32170087	52178278
ENSG00000050767	chr5	178217476	178610393	NC_071396_1	32184164	52459283
ENSG00000113240	chr5	178582664	178650615	NC_071396_1	32472877	52483761
ENSG00000285891	chr5	178674605	178717695		0	0
ENSG00000169131	chr5	178691512	178750659	NC_071396_1	30201055	50207879
ENSG00000178338	chr5	178839953	178908122	NC_071396_1	30201058	50207879
ENSG00000198939	chr5	178875898	178953212	NC_071395_1	47005496	67006890
ENSG00000178187	chr5	178921191	178986433	NC_071395_1	47013171	67030425
ENSG00000113262	chr5	178957587	179016206	NC_071395_1	47044572	67056342
ENSG00000234284	chr5	179003804	179055064	NC_071395_1	47123943	67125379
ENSG00000177932	chr5	179040373	179103977	NC_071395_1	47161495	67167661
ENSG00000087116	chr5	179090853	179365461	NC_071395_1	47203047	67327104
ENSG00000176783	chr5	179530554	179630012	NC_071390_1	37805021	57824968
ENSG00000176783	chr5	179530554	179630012	NC_071396_1	29035998	49063005
ENSG00000169045	chr5	179594178	179654784	NC_071396_1	28994793	49002837
ENSG00000204659	chr5	179658560	179701034	NC_071396_1	28978345	48978962
ENSG00000127022	chr5	179658628	179751641	NC_071396_1	28925957	48941433
ENSG00000161021	chr5	179712822	179797283	NC_071396_1	28881915	48921132
ENSG00000213316	chr5	179773980	179816647	NC_071396_1	29349029	49351407
ENSG00000161013	chr5	179777597	179826952	NC_071396_1	29352895	49357100
ENSG00000161011	chr5	179786398	179858078	NC_071396_1	29375222	49384844
ENSG00000161010	chr5	179815133	179882173	NC_071396_1	29385409	49398479
ENSG00000197226	chr5	179842066	179927897	NC_071396_1	29404004	49442284
ENSG00000113269	chr5	179891651	180092113	NC_071396_1	29452573	49556294
ENSG00000146090	chr5	180080795	180229211	NC_071396_1	29576175	49599593
ENSG00000050748	chr5	180213143	180312099	NC_071396_1	29655448	49686313
ENSG00000131459	chr5	180280698	180373336	NC_071396_1	29715748	49742160
ENSG00000113300	chr5	180474379	180598358	NC_071396_1	29849548	49881919
ENSG00000161055	chr5	180570105	180611499		0	0
ENSG00000037280	chr5	180581506	180669624	NC_071396_1	29910411	49947355
ENSG00000131446	chr5	180764780	180835652	NC_071396_1	30002001	50003344
ENSG00000196670	chr5	180827611	180881285	NC_071396_1	30045510	50048231
ENSG00000113303	chr5	180879077	180970906	NC_071395_1	12221798	32222325
ENSG00000168903	chr5	180968846	181026727	NC_071395_1	12221798	32222325
ENSG00000165810	chr5	181020225	181081521	NC_071396_1	32667208	52678349
ENSG00000185372	chr5	181103122	181151169	NC_071396_1	32774465	52807105
ENSG00000182613	chr5	181127586	181179285	NC_071396_1	32833522	52834469
ENSG00000146054	chr5	181173924	181225293	NC_071396_1	32857068	52865415
ENSG00000146063	chr5	181202499	181255808	NC_071396_1	32889358	52898149
ENSG00000204628	chr5	181216897	181268096	NC_071396_1	32900373	52904820
ENSG00000183718	chr5	181234417	181281139	NC_071396_1	32889358	52890194
ENSG00000230178	chr5	181347268	181388262	NC_071393_1	56996239	76997177
ENSG00000112679	chr6	271630	371355	NC_071389_1	83448153	103485045
ENSG00000137265	chr6	371752	431443	NC_071389_1	83390607	103404168
ENSG00000112685	chr6	465154	713139	NC_071389_1	83093437	103297783
ENSG00000164379	chr6	1292098	1334758	NC_071389_1	82037641	102038780
ENSG00000137273	chr6	1369576	1415603	NC_071389_1	81932072	101936847
ENSG00000054598	chr6	1589915	1633897	NC_071389_1	81668954	101670594
ENSG00000112699	chr6	1603806	2265605	NC_071389_1	80943049	101256964
ENSG00000145949	chr6	2643629	2770922	NC_071389_1	80295398	100314971
ENSG00000124535	chr6	2745393	2806952	NC_071389_1	80158917	100180717
ENSG00000021355	chr6	2812332	2861959	NC_071389_1	80107007	100112671
ENSG00000170542	chr6	2867270	2923309	NC_071389_1	80018856	100024989
ENSG00000124570	chr6	2928159	2992165	NC_071389_1	79981854	99995447
ENSG00000124588	chr6	2967987	3039755	NC_071388_1	109692271	129692972
ENSG00000137275	chr6	3043824	3135187	NC_071389_1	79801132	99827893
ENSG00000137274	chr6	3098374	3173578	NC_071389_1	79763418	99787747
ENSG00000137267	chr6	3133497	3177544	NC_071389_1	79687410	99762445
ENSG00000180822	chr6	3211403	3323373	NC_071389_1	79646300	99654873
ENSG00000137266	chr6	3248962	3477050	NC_071389_1	79466113	99640975
ENSG00000168994	chr6	3702614	3771713	NC_071389_1	71866129	91888852
ENSG00000145945	chr6	3829373	3871320	NC_071389_1	185029245	202130148
ENSG00000112739	chr6	4001267	4084983	NC_071389_1	72156756	92187767
ENSG00000145975	chr6	4029434	4107344	NC_071389_1	72196235	92207987
ENSG00000198721	chr6	4095693	4155597	NC_071389_1	72239308	92246362
ENSG00000153046	chr6	4686159	4975551	NC_071389_1	72912673	93045685
ENSG00000124787	chr6	4974717	5024063	NC_071389_1	73090224	93098601
ENSG00000219607	chr6	5065341	5109487	NC_071389_1	73185709	93186776
ENSG00000214113	chr6	5083629	5280950	NC_071389_1	73321366	93368263
ENSG00000214113	chr6	5083629	5280950	NC_071391_1	117721824	137722099
ENSG00000145982	chr6	5241044	5849192	NC_071389_1	73508477	93905717
ENSG00000124785	chr6	5977999	6027605	NC_071389_1	74108863	94116554
ENSG00000124491	chr6	6124084	6341013	NC_071389_1	74225581	94417921
ENSG00000112799	chr6	6568108	6674983	NC_071389_1	74707785	94765153
ENSG00000124782	chr6	7087597	7271980	NC_071389_1	75256601	95322642
ENSG00000124783	chr6	7248306	7367446	NC_071389_1	75357868	95380115
ENSG00000164304	chr6	7306656	7409742	NC_071389_1	75410032	95445173
ENSG00000124784	chr6	7369793	7438037	NC_071389_1	75462085	95480284
ENSG00000096696	chr6	7521617	7606714	NC_071389_1	75591219	95630632
ENSG00000168566	chr6	7570198	7631967	NC_071389_1	75634532	95645355
